source_ip,window_id,attempts_in_window,unique_usernames_in_window,mean_interarrival_sec,std_interarrival_sec,min_interarrival_sec,mean_payload_size,std_payload_size,true_label,binary_label
198.51.100.19,29822940,1,1,60.0,0.0,60.0,81.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.19,29822949,11,8,3.6995181798934937,2.670870949255019,1.1094696521759033,85.18181818181819,2.482667187449088,ATTACK_SPRAY,ATTACK
203.0.113.10,29822916,19,1,0.09543604320949978,0.05325462632886497,0.019165754318237305,93.6842105263158,0.4775669329409193,ATTACK_BRUTEFORCE,ATTACK
203.0.113.10,29822931,18,1,0.11130149224225212,0.050648533144601514,0.01464080810546875,93.66666666666667,0.5940885257860046,ATTACK_BRUTEFORCE,ATTACK
203.0.113.10,29822944,26,1,0.10696866035461426,0.057275070645564766,0.020665407180786133,93.76923076923077,0.4296689244236597,ATTACK_BRUTEFORCE,ATTACK
203.0.113.10,29822952,69,1,0.09189433210036334,0.056447859804038,0.010205984115600586,93.73913043478261,0.4744090414599261,ATTACK_BRUTEFORCE,ATTACK
203.0.113.105,29822899,73,1,0.09789084725909764,0.0546053351687651,0.01128697395324707,94.8082191780822,0.43003663431074696,ATTACK_BRUTEFORCE,ATTACK
203.0.113.105,29822909,27,1,0.10185269209054801,0.056253441759465235,0.021152973175048828,94.55555555555556,0.5773502691896258,ATTACK_BRUTEFORCE,ATTACK
203.0.113.105,29822911,59,1,0.09045061571844693,0.052329413958679794,0.011289596557617188,94.77966101694915,0.5274465689615327,ATTACK_BRUTEFORCE,ATTACK
203.0.113.105,29822916,30,1,0.10672545433044434,0.05597670259944423,0.01202082633972168,94.63333333333334,0.6149478998583782,ATTACK_BRUTEFORCE,ATTACK
203.0.113.105,29822920,20,1,0.06600032354656019,0.04451688558354269,0.01684737205505371,94.8,0.4103913408340616,ATTACK_BRUTEFORCE,ATTACK
203.0.113.105,29822930,48,1,0.10441435651576265,0.056792782208128376,0.013611793518066406,94.79166666666667,0.4104140790860576,ATTACK_BRUTEFORCE,ATTACK
203.0.113.105,29822953,60,1,0.1057566990286617,0.053251294245508805,0.01142120361328125,94.7,0.5304299503265156,ATTACK_BRUTEFORCE,ATTACK
203.0.113.24,29822918,79,1,0.10486282446445563,0.05465091260750883,0.012247800827026367,93.77215189873418,0.5050861081350031,ATTACK_BRUTEFORCE,ATTACK
203.0.113.24,29822936,42,1,0.09723688916462224,0.05218283975507972,0.011182546615600586,93.71428571428571,0.5077792052204928,ATTACK_BRUTEFORCE,ATTACK
203.0.113.24,29822940,44,1,0.10466377679691759,0.05299799268276466,0.015757083892822266,93.8409090909091,0.42825670513936936,ATTACK_BRUTEFORCE,ATTACK
203.0.113.24,29822945,18,1,0.12789703817928538,0.047201574496652514,0.03425192832946777,93.83333333333333,0.3834824944236852,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822916,35,1,0.12215159921085134,0.05250272392654529,0.010038375854492188,93.65714285714286,0.6390644422470537,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822917,43,1,0.09613548573993501,0.0555153682151941,0.016333818435668945,93.74418604651163,0.44148144844882664,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822934,69,1,0.11248309822643504,0.05796426583836042,0.010173559188842773,93.6086956521739,0.6466518134011039,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822938,50,1,0.09578815285040408,0.04928533126894789,0.010431528091430664,93.82,0.38808793449160356,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822943,40,1,0.09086108207702637,0.0524693309494734,0.010758161544799805,93.65,0.6222374845503018,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822953,68,1,0.11325566448382478,0.05791800015670833,0.012452363967895508,93.63235294117646,0.6442492278638452,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822957,15,1,0.09794666085924421,0.06426082748871895,0.01597309112548828,93.66666666666667,0.48795003647426666,ATTACK_BRUTEFORCE,ATTACK
203.0.113.77,29822958,72,1,0.1129635085522289,0.05800489513172557,0.020620107650756836,93.86111111111111,0.4214514008223084,ATTACK_BRUTEFORCE,ATTACK
203.0.113.91,29822904,42,1,0.10311233125081877,0.04962076297086679,0.019780874252319336,93.76190476190476,0.5763435547895915,ATTACK_BRUTEFORCE,ATTACK
203.0.113.91,29822911,26,1,0.10484307289123534,0.060180969617497256,0.010112285614013672,93.65384615384616,0.4851645240375839,ATTACK_BRUTEFORCE,ATTACK
203.0.113.91,29822913,34,1,0.10136463425376198,0.05962587214423309,0.01200723648071289,93.73529411764706,0.4478110755198991,ATTACK_BRUTEFORCE,ATTACK
203.0.113.91,29822920,28,1,0.10271423834341543,0.05455245794858573,0.01360774040222168,93.85714285714286,0.35634832254989923,ATTACK_BRUTEFORCE,ATTACK
203.0.113.91,29822934,50,1,0.1040098034605688,0.05275728367757948,0.01870274543762207,93.76,0.5174505793221381,ATTACK_BRUTEFORCE,ATTACK
203.0.113.91,29822941,58,1,0.10153035531964219,0.0581236677076441,0.011636495590209961,93.6896551724138,0.5028653529707439,ATTACK_BRUTEFORCE,ATTACK
